match_id,comerce,geometry,nonzero,x,y,category,comerce_ratio,way,length,exposed,outcome
109,0,"MULTILINESTRING ((-58.4433711035105 -34.561718316528, -58.4443147940344 -34.5614466418827), (-58.4412998910333 -34.5622306169589, -58.4419268840829 -34.5620933185974, -58.4424109356552 -34.5619676333705), (-58.4424109356552 -34.5619676333705, -58.4433711035105 -34.561718316528))",0,-58.442811954400426,-34.56185667972536,1.0,0.0,0.0,290.1500000000001,1,0
110,0,"MULTILINESTRING ((-58.4076092548466 -34.5745051802867, -58.407322628065 -34.5740726003772, -58.4067802237001 -34.5734031984691, -58.4062036568625 -34.5726505656972, -58.4060986173082 -34.5724329902988, -58.4060784683103 -34.5722934878461), (-58.4060784683103 -34.5722934878461, -58.4060836754003 -34.572114145754, -58.4061088764157 -34.5719888029466, -58.406120405222 -34.5719370467492, -58.4061367889815 -34.5718820533226, -58.4061610961406 -34.571818612729, -58.4061899982868 -34.5717585546291, -58.4062216231002 -34.5717008922092, -58.4062558004987 -34.5716453436917, -58.4062919339053 -34.5715928243075, -58.4063270412196 -34.5715467834364, -58.4063763740565 -34.5714891292379, -58.4064419734607 -34.5714230317229, -58.4064871221498 -34.5713835449086, -58.4065401901133 -34.5713415264977, -58.4065815867775 -34.571310840897, -58.4066441065814 -34.5712660098737, -58.4067090954804 -34.571220827843, -58.4067728902709 -34.5711788143022, -58.4068310619787 -34.5711428545866, -58.4069059243637 -34.5711006348233, -58.4069733745026 -34.5710664399244, -58.4070271968491 -34.5710413233965, -58.4070927700328 -34.5710129023303, -58.4071436947339 -34.5709922211257, -58.407210543399 -34.5709659837253, -58.4072759430265 -34.5709422808855, -58.4073515579194 -34.5709199207483, -58.4074232524175 -34.5709037560777), (-58.4074232524175 -34.5709037560777, -58.4077971348441 -34.5708215306209, -58.407950485557 -34.5707872333601, -58.4081034959773 -34.5707523723607, -58.4081969049512 -34.5707280478729, -58.4082835900327 -34.5707009737487, -58.408337322306 -34.570682406029, -58.4084154103536 -34.5706527926772, -58.4084726382667 -34.5706263389859, -58.4085472415094 -34.5705878505652, -58.4086186961319 -34.5705471775454, -58.4086723543814 -34.570511355774, -58.4087443351856 -34.5704469500404, -58.4087923825298 -34.5703987310903, -58.4088332775635 -34.5703519878331, -58.4088676153694 -34.5703080585964, -58.4089077517202 -34.5702496245971, -58.4089377521348 -34.5701987214347, -58.4089657976327 -34.5701428877167, -58.4089843000093 -34.5700994443639, -58.4090021245896 -34.5700509301809, -58.4090185869129 -34.570002556237, -58.4090377812367 -34.5699422818545, -58.4090580023077 -34.569874050016, -58.4090859076524 -34.5697715251131, -58.4090974297366 -34.5697268110087, -58.4091053075111 -34.5696291529302, -58.4091053667042 -34.5695379178729, -58.4090860067582 -34.569476928313), (-58.4090860067582 -34.569476928313, -58.4091285435028 -34.569417248152, -58.4091927515297 -34.5693995751014, -58.409262491392 -34.5693399930299, -58.4093090655913 -34.5692612998726, -58.4093726363788 -34.5691538885026, -58.4094584516512 -34.5690088915983), (-58.4090860067582 -34.569476928313, -58.4090764018341 -34.5694466699253, -58.4090009860917 -34.5693746087028, -58.4089313721565 -34.5693073518638, -58.4088559597946 -34.5692304887049, -58.4087881101803 -34.5691181397106, -58.4087324745919 -34.5690545924252, -58.4086887549033 -34.5689953463081, -58.4086388302933 -34.5689212379367, -58.4085496126002 -34.5687888008708, -58.4084554630887 -34.5686478402193, -58.4083159898007 -34.5684285476144, -58.4081463123674 -34.5681833955962, -58.4080638006651 -34.5679539873551, -58.4080207681714 -34.5677584004506, -58.4078627483555 -34.5672681777805))",1,-58.40769018786225,-34.570842923781136,1.0,0.0,0.0,1083.15,0,7
110,0,"MULTILINESTRING ((-58.4550415485566 -34.5486449265514, -58.45574097144 -34.5480390417798), (-58.45574097144 -34.5480390417798, -58.456514521183 -34.5473687893264), (-58.456514521183 -34.5473687893264, -58.4565952134021 -34.5472821015423, -58.4572946104568 -34.5467202933123), (-58.4572946104568 -34.5467202933123, -58.4580444707781 -34.5461179188351, -58.4581175837438 -34.5460586247363), (-58.4581175837438 -34.5460586247363, -58.458925224069 -34.5454028656307), (-58.4606231107598 -34.54395182252, -58.4612951350408 -34.5433276649681), (-58.4612951350408 -34.5433276649681, -58.4619840005793 -34.5426879400668), (-58.4619840005793 -34.5426879400668, -58.4626028131052 -34.5421132828878), (-58.4626028131052 -34.5421132828878, -58.4631823406625 -34.541584792478), (-58.458925224069 -34.5454028656307, -58.4597963437214 -34.5447196374839), (-58.4597963437214 -34.5447196374839, -58.4606231107598 -34.54395182252))",1,-58.45914842910318,-34.545156715842225,1.0,0.0,1.0,1083.1799999999996,1,11
111,2,"MULTILINESTRING ((-58.3815376297345 -34.6084245434004, -58.3816198275505 -34.6073143099081), (-58.3811636419346 -34.6084019374013, -58.3812188118845 -34.6072879601798), (-58.3817304419697 -34.6049874018447, -58.3817801329112 -34.6046616463382, -58.3818884572519 -34.6044754285371), (-58.3813962227865 -34.6049659864316, -58.3813985307591 -34.6046394383303, -58.3812654219737 -34.6044550504735), (-58.3812654219737 -34.6044550504735, -58.3814931499721 -34.6045282064241, -58.3815759100041 -34.6045312372704, -58.3818884572519 -34.6044754285371), (-58.3812654219737 -34.6044550504735, -58.3810865891507 -34.6042848749362, -58.3809597377621 -34.6040356835675), (-58.3816198275505 -34.6073143099081, -58.3816656373428 -34.6061210416171), (-58.3812188118845 -34.6072879601798, -58.3812882490323 -34.6061039355578), (-58.3816656373428 -34.6061210416171, -58.3817304419697 -34.6049874018447), (-58.3812882490323 -34.6061039355578, -58.3813962227865 -34.6049659864316), (-58.3816657762905 -34.6002565010568, -58.3817062998222 -34.5996800420131, -58.3816668158442 -34.5990497278306), (-58.3815115607139 -34.6025416106864, -58.3815901293734 -34.601372209217), (-58.3819323434757 -34.6013841413563, -58.3819970692399 -34.6002864875534), (-58.3819970692399 -34.6002864875534, -58.382092717442 -34.5990694672908), (-58.3815901293734 -34.601372209217, -58.3816657762905 -34.6002565010568), (-58.3813860525922 -34.6028807961175, -58.3816603064553 -34.6028621019631, -58.3819616109261 -34.6029411502714), (-58.3819616109261 -34.6029411502714, -58.3818858202511 -34.6025603639423), (-58.3813860525922 -34.6028807961175, -58.3815115607139 -34.6025416106864), (-58.3818858202511 -34.6025603639423, -58.3819323434757 -34.6013841413563), (-58.3818884572519 -34.6044754285371, -58.3819762454398 -34.6042790448896, -58.3820049661722 -34.6037353941571), (-58.3812654219737 -34.6044550504735, -58.3812333569182 -34.6044105916488, -58.3811508133335 -34.6042525056463, -58.3811770202937 -34.6036723740129), (-58.3820049661722 -34.6037353941571, -58.3820261581753 -34.6031387798309, -58.3820100093562 -34.6030174292633, -58.3819616109261 -34.6029411502714), (-58.3811770202937 -34.6036723740129, -58.3811984190219 -34.6031313241633, -58.3812913200959 -34.6029753984331, -58.3813860525922 -34.6028807961175))",1,-58.38160586039546,-34.60374918997594,1.0,0.08831737732716287,0.0,2264.5600000000004,0,27
111,0,"MULTILINESTRING ((-58.3993647814113 -34.5827147458932, -58.3995754636956 -34.5826773906073, -58.4002040018019 -34.5824746148737), (-58.4002040018019 -34.5824746148737, -58.4015345677243 -34.5820453580543), (-58.4015345677243 -34.5820453580543, -58.401656867016 -34.5820059121192), (-58.403673215587 -34.5812924640967, -58.4046476568678 -34.5805151753829), (-58.4046476568678 -34.5805151753829, -58.4046917865743 -34.5804799846597), (-58.401656867016 -34.5820059121192, -58.4024903047069 -34.5817370295003), (-58.4024903047069 -34.5817370295003, -58.4031973513577 -34.5815089248231, -58.4035406533876 -34.5813981758604, -58.403673215587 -34.5812924640967), (-58.4063267846362 -34.5791612975212, -58.4069166668159 -34.5786823838734), (-58.4069166668159 -34.5786823838734, -58.4070386324306 -34.5785833773815, -58.4076868749378 -34.5782524005867, -58.4079100142538 -34.5781529226985), (-58.4058345509827 -34.5795608629995, -58.4063267846362 -34.5791612975212), (-58.4046917865743 -34.5804799846597, -58.4053004831867 -34.5799944213111, -58.4055690086261 -34.5797764459517), (-58.4055690086261 -34.5797764459517, -58.4058345509827 -34.5795608629995), (-58.4098664634514 -34.5772806092044, -58.4099584424746 -34.5772395923116), (-58.4099584424746 -34.5772395923116, -58.4107274005646 -34.5768967503424, -58.4109418466711 -34.5767997984011), (-58.4109418466711 -34.5767997984011, -58.4117497196905 -34.5764347126989), (-58.4140474112368 -34.5753962762899, -58.4143399535576 -34.5753639247876, -58.4146078759448 -34.5752987594881, -58.4149624158383 -34.575278464354), (-58.4140474112368 -34.5753962762899, -58.4141948297501 -34.575243619735, -58.4144228557556 -34.5750835566375, -58.4146313329556 -34.5748221216281), (-58.4381776018918 -34.5629468208405, -58.4388347197533 -34.5627002855442, -58.4394473393633 -34.5625325004533), (-58.4394473393633 -34.5625325004533, -58.4404877606976 -34.5623727735411, -58.4412998910333 -34.5622306169589), (-58.4146313329556 -34.5748221216281, -58.4148038530686 -34.5746527300403, -58.4150561214182 -34.574570906523), (-58.4150561214182 -34.574570906523, -58.4153201759912 -34.5745649305649, -58.4158618804436 -34.5744536422304, -58.4160996644255 -34.5743645343578, -58.4166232129692 -34.5741762737372), (-58.4117497196905 -34.5764347126989, -58.4131614791606 -34.5757966968685), (-58.4131614791606 -34.5757966968685, -58.4140474112368 -34.5753962762899), (-58.4079100142538 -34.5781529226985, -58.4086193723546 -34.5778366168098), (-58.4086193723546 -34.5778366168098, -58.4098664634514 -34.5772806092044))",1,-58.41257015897818,-34.57617605925426,1.0,0.0,0.0,2261.25,1,37
112,28,"MULTILINESTRING ((-58.3919588861669 -34.5958382597157, -58.3933153011062 -34.5958624258335), (-58.3985247632997 -34.5953885341273, -58.3999028577502 -34.5951171408056), (-58.3999028577502 -34.5951171408056, -58.4003756755488 -34.5949893552937, -58.4011157797129 -34.5947843792481), (-58.3960972534184 -34.5957368749041, -58.3962669086558 -34.5957171087452, -58.3973736064826 -34.5955590471486), (-58.3973736064826 -34.5955590471486, -58.3983938532039 -34.5954132536982, -58.3985247632997 -34.5953885341273), (-58.3933153011062 -34.5958624258335, -58.3946899203001 -34.5958084168478), (-58.3884236882935 -34.5957639574742, -58.3899524544071 -34.5958008020153), (-58.3899524544071 -34.5958008020153, -58.3902288791898 -34.5958074468301, -58.3919588861669 -34.5958382597157), (-58.387159856803 -34.595727611495, -58.3882565221779 -34.5957599110616, -58.3884236882935 -34.5957639574742), (-58.3946899203001 -34.5958084168478, -58.3948134922506 -34.5958032749125, -58.3959022179987 -34.595759514182, -58.3960972534184 -34.5957368749041), (-58.4036163936741 -34.5940773065118, -58.4037567766042 -34.5940191347024, -58.4050063066024 -34.5934120519726, -58.4051093118343 -34.5933413957449), (-58.4071394061691 -34.59167309382, -58.407941003881 -34.5908687282363), (-58.407941003881 -34.5908687282363, -58.4080372933834 -34.590772150527, -58.4086702626432 -34.5902361588212), (-58.4095059141859 -34.5895315884345, -58.4099283352584 -34.5891757114608, -58.4100837313228 -34.5890567631914), (-58.4086702626432 -34.5902361588212, -58.4088999664631 -34.5900417510798), (-58.4088999664631 -34.5900417510798, -58.4095059141859 -34.5895315884345), (-58.4051093118343 -34.5933413957449, -58.4053070574643 -34.5932058538417, -58.4060845571576 -34.5925709286526), (-58.4060845571576 -34.5925709286526, -58.4062354546403 -34.5924476874007, -58.4071394061691 -34.59167309382), (-58.4011157797129 -34.5947843792481, -58.4023508401439 -34.5944423207443), (-58.4023508401439 -34.5944423207443, -58.403510510099 -34.5941211286355, -58.4036163936741 -34.5940773065118))",1,-58.39925661778153,-34.594211212611604,1.0,1.1886870951034583,1.0,2355.54,0,20
112,0,"MULTILINESTRING ((-58.4166232129692 -34.5741762737372, -58.417465483021 -34.5737672928041, -58.4179516599525 -34.5735379628117), (-58.4179516599525 -34.5735379628117, -58.4181757143222 -34.5734322691019, -58.4192068885714 -34.5729715100285), (-58.4192068885714 -34.5729715100285, -58.4195024687553 -34.5728394307115, -58.4200245662665 -34.5726026403688), (-58.4217436095808 -34.5718228699623, -58.4226972573029 -34.5713902948543, -58.4232469985726 -34.5711682888885), (-58.4232469985726 -34.5711682888885, -58.4235255296447 -34.5710557720513, -58.4238667128105 -34.5709166132029, -58.424077262795 -34.5708229818482), (-58.4200245662665 -34.5726026403688, -58.4205504928619 -34.5723640885249), (-58.4205504928619 -34.5723640885249, -58.4217436095808 -34.5718228699623), (-58.4312289254114 -34.5667761197744, -58.432247229958 -34.5661701027001), (-58.432247229958 -34.5661701027001, -58.4333120103841 -34.5655364822739), (-58.4366459079769 -34.5635606800472, -58.4371739313427 -34.5632848444534, -58.4380469229287 -34.5629771466477, -58.4381776018918 -34.5629468208405), (-58.4354915830995 -34.5642545061258, -58.4366459079769 -34.5635606800472), (-58.4333120103841 -34.5655364822739, -58.4338001606286 -34.5652459612445, -58.4344113419102 -34.5648886350159), (-58.4344113419102 -34.5648886350159, -58.4354915830995 -34.5642545061258), (-58.424077262795 -34.5708229818482, -58.4244301452951 -34.5706770378209, -58.4247745714015 -34.5705062393822, -58.4258913796419 -34.5698505799831, -58.4301769755005 -34.5673914151335), (-58.4301769755005 -34.5673914151335, -58.4306808110585 -34.5671023194078, -58.4312289254114 -34.5667761197744))",1,-58.427490282296155,-34.56872304714852,1.0,0.0,1.0,2343.14,1,24
113,1,"MULTILINESTRING ((-58.4343959646654 -34.6085732775641, -58.4347952126957 -34.6077082183941), (-58.434240948464 -34.6085009113102, -58.4346446479798 -34.6076699518357))",0,-58.43452037053501,-34.608113515928586,1.0,0.4949025042066713,0.0,202.06,0,0
113,0,"MULTILINESTRING ((-58.3992781750818 -34.5827301233094, -58.3993647814113 -34.5827147458932), (-58.3972225214017 -34.5830952315081, -58.3973147489922 -34.583078872658), (-58.3973147489922 -34.583078872658, -58.3992781750818 -34.5827301233094))",0,-58.39829365280711,-34.58290499659289,1.0,0.0,0.0,201.04,1,0
114,0,"LINESTRING (-58.4218557177201 -34.5685948141547, -58.4212308559833 -34.568909184357, -58.4207144927213 -34.5693054923307, -58.4202033511511 -34.5699670166201)",0,-58.420958790010594,-34.569195892494626,1.0,0.0,1.0,218.85,0,0
114,0,"MULTILINESTRING ((-58.3838474605092 -34.5876779719877, -58.3850287824267 -34.5870348509694), (-58.3850287824267 -34.5870348509694, -58.3858492902577 -34.5865882539865))",1,-58.38484836373846,-34.58713309159465,1.0,0.0,1.0,219.88,1,2
115,1,"MULTILINESTRING ((-58.4530074750926 -34.550504745987, -58.4533943727569 -34.5500534996678, -58.4540240186128 -34.5495193814697), (-58.4547550251934 -34.5488931162651, -58.4550415485566 -34.5486449265514), (-58.4540240186128 -34.5495193814697, -58.4541585951048 -34.549405304388), (-58.4541585951048 -34.549405304388, -58.4544083395195 -34.5491934163562, -58.4547550251934 -34.5488931162651), (-58.4631823406625 -34.541584792478, -58.4633652904006 -34.5413706276033), (-58.4633652904006 -34.5413706276033, -58.4638248368497 -34.5406989523213), (-58.4648360155228 -34.5390631274925, -58.4651337789106 -34.5385813504706, -58.4653095930056 -34.5382968333504), (-58.4653095930056 -34.5382968333504, -58.465808605775 -34.5374891272342), (-58.4668076222917 -34.5358427218095, -58.4674347180178 -34.5347687434467), (-58.4667605658 -34.5359255422165, -58.4668076222917 -34.5358427218095), (-58.465808605775 -34.5374891272342, -58.4663036945236 -34.5366876868368), (-58.4663036945236 -34.5366876868368, -58.466598632888 -34.5362104132843, -58.4667605658 -34.5359255422165), (-58.4638248368497 -34.5406989523213, -58.464330260927 -34.5398812522829), (-58.464330260927 -34.5398812522829, -58.4648360155228 -34.5390631274925))",1,-58.46245085580737,-34.54110771889252,1.0,0.08848148082606311,1.0,1130.18,0,19
115,0,"MULTILINESTRING ((-58.3738422279628 -34.593567768001, -58.374568569435 -34.5931460805245, -58.3754440115325 -34.5926556050892), (-58.3754440115325 -34.5926556050892, -58.3766740871824 -34.5918540065026), (-58.3766740871824 -34.5918540065026, -58.3771334740682 -34.5915546788979, -58.37785940592 -34.5910784208363), (-58.3828394972949 -34.5882266168226, -58.3838474605092 -34.5876779719877), (-58.3809093269488 -34.5892773187567, -58.381972268502 -34.5886987261162), (-58.381972268502 -34.5886987261162, -58.3828394972949 -34.5882266168226), (-58.37785940592 -34.5910784208363, -58.3787531965007 -34.5904920617104, -58.3793969545921 -34.5901026752713), (-58.3793969545921 -34.5901026752713, -58.3795433112859 -34.5900208380672, -58.3809093269488 -34.5892773187567))",1,-58.37881022917856,-34.59056409991241,1.0,0.0,1.0,1127.5791192668908,1,15
116,30,"MULTILINESTRING ((-58.4588322320962 -34.5830062745436, -58.4588828872941 -34.5831476170079, -58.4592014631692 -34.5840859551074), (-58.4584049441505 -34.5818698991646, -58.458454832101 -34.5820029317892, -58.4587830243551 -34.5828689462668, -58.4588322320962 -34.5830062745436), (-58.4571625612937 -34.5785950631085, -58.4576274437443 -34.5798122213751), (-58.4579834562797 -34.580755776268, -58.4584049441505 -34.5818698991646), (-58.4576274437443 -34.5798122213751, -58.4579834562797 -34.580755776268))",0,-58.45819810604881,-34.58133469280932,0.0,4.707728520988623,0.0,637.25,0,0
116,32,"MULTILINESTRING ((-58.4727417624413 -34.6111090472958, -58.4739244259475 -34.6117326205309), (-58.4716063062787 -34.6105104596714, -58.4727417624413 -34.6111090472958), (-58.4680602624447 -34.6086573842331, -58.4693505202161 -34.6093344492706), (-58.4693505202161 -34.6093344492706, -58.4694552885689 -34.6093894448003, -58.4705013607167 -34.6099317894769), (-58.4710499983341 -34.6102171823591, -58.4716063062787 -34.6105104596714), (-58.4705013607167 -34.6099317894769, -58.4709463351918 -34.6101624698312, -58.4710499983341 -34.6102171823591))",0,-58.470993610788724,-34.610192586052946,0.0,5.023863350916857,0.0,636.9599999999998,1,0
117,48,"MULTILINESTRING ((-58.4729340773456 -34.6198474556723, -58.4737685873403 -34.6187941344579), (-58.4737685873403 -34.6187941344579, -58.4739127804932 -34.6186121479002, -58.4745673913648 -34.6177904591707), (-58.4745673913648 -34.6177904591707, -58.4751732739352 -34.6170299695336), (-58.4761686892711 -34.6157804159321, -58.4769715234903 -34.6147725690011), (-58.4769715234903 -34.6147725690011, -58.4777708467351 -34.6137690832934), (-58.4751732739352 -34.6170299695336, -58.4753679648057 -34.6167855811153), (-58.4753679648057 -34.6167855811153, -58.4761686892711 -34.6157804159321), (-58.4793721605398 -34.6117587854209, -58.4801704893452 -34.6107565512546), (-58.4801704893452 -34.6107565512546, -58.480571477324 -34.610253037494), (-58.481713785456 -34.6088188363314, -58.4818811049781 -34.6086088080039, -58.4819688108676 -34.6085069621912), (-58.4813495113671 -34.609276221131, -58.481713785456 -34.6088188363314), (-58.480571477324 -34.610253037494, -58.480973482304 -34.6097483250273), (-58.480973482304 -34.6097483250273, -58.4813495113671 -34.609276221131), (-58.4777708467351 -34.6137690832934, -58.4785720242429 -34.6127633384016), (-58.4785720242429 -34.6127633384016, -58.4793721605398 -34.6117587854209))",1,-58.47744813078876,-34.614174510352235,0.0,3.186298914666933,0.0,1506.4499999999994,0,3
117,36,"MULTILINESTRING ((-58.412880415918 -34.5923192735509, -58.4124654863261 -34.5918346566939), (-58.4124654863261 -34.5918346566939, -58.412393410248 -34.5917504703083), (-58.4123295885701 -34.5916759353762, -58.4111914546402 -34.5903464181754), (-58.4095005389449 -34.588226774854, -58.4090314413191 -34.5875589499161), (-58.4090314413191 -34.5875589499161, -58.408319471806 -34.5865455853253), (-58.4111914546402 -34.5903464181754, -58.4100837313228 -34.5890567631914), (-58.4100837313228 -34.5890567631914, -58.4095005389449 -34.588226774854), (-58.4076285329453 -34.5855601842587, -58.4070946449329 -34.5847981654133), (-58.4070946449329 -34.5847981654133, -58.4064010984521 -34.5838082488042), (-58.4051870873668 -34.5815612978267, -58.4046476568678 -34.5805151753829), (-58.4055870741648 -34.5823415723536, -58.4051870873668 -34.5815612978267), (-58.4064010984521 -34.5838082488042, -58.4061752690756 -34.583458982073), (-58.4061752690756 -34.583458982073, -58.4060221873569 -34.5831903139098, -58.4055870741648 -34.5823415723536), (-58.408319471806 -34.5865455853253, -58.4081388661986 -34.5862885274681, -58.4080410353785 -34.5861488328581), (-58.4080410353785 -34.5861488328581, -58.4076285329453 -34.5855601842587))",1,-58.408472228299026,-34.58656284468313,1.0,2.39037475764256,0.0,1506.04,1,9
118,0,"LINESTRING (-58.4415935404051 -34.643600586063, -58.4414762134455 -34.6435770438003)",0,-58.441534876925296,-34.64358881493165,1.0,0.0,1.0,11.07,0,0
118,0,"LINESTRING (-58.412393410248 -34.5917504703083, -58.4123295885701 -34.5916759353762)",0,-58.412361499409045,-34.59171320284225,1.0,0.0,1.0,10.13,1,0
119,117,"MULTILINESTRING ((-58.377485976773 -34.6538297222563, -58.3766521737483 -34.6560540052875), (-58.3782801230746 -34.6530106254752, -58.3779344575334 -34.6539425025521), (-58.378459148268 -34.6525280005727, -58.3782801230746 -34.6530106254752), (-58.3805634320805 -34.6453355925657, -58.3805289217335 -34.6457642344055, -58.3804161843481 -34.6461094421488, -58.3801544321494 -34.6468592695951), (-58.37963040137 -34.6483598376517, -58.3792696702604 -34.6493930476574), (-58.3801544321494 -34.6468592695951, -58.37963040137 -34.6483598376517), (-58.3796096250689 -34.649446380411, -58.3792283618179 -34.6504697167898, -58.3791350597036 -34.6507131047922), (-58.3787225978014 -34.6518177563957, -58.378459148268 -34.6525280005727), (-58.3791350597036 -34.6507131047922, -58.3790512412433 -34.6509316399427, -58.3787225978014 -34.6518177563957))",1,-58.378863935920975,-34.650756305728336,0.0,9.384926364423912,0.0,1246.6799999999996,0,2
119,149,"MULTILINESTRING ((-58.4299200484071 -34.6261510894868, -58.4296354259469 -34.6274117294532), (-58.4300854354356 -34.6254330983947, -58.4299575137952 -34.6259851823836, -58.4299200484071 -34.6261510894868), (-58.43025841293 -34.6246863059028, -58.4300854354356 -34.6254330983947), (-58.4304229382366 -34.6239784549066, -58.4303853066371 -34.6241384466023, -58.43025841293 -34.6246863059028), (-58.4305959901426 -34.6232437041691, -58.4304229382366 -34.6239784549066), (-58.4314945077831 -34.6175687320581, -58.4313072783584 -34.6186735560754), (-58.4313103207129 -34.619846881188, -58.4311256252006 -34.6207674776005, -58.4310927653265 -34.6209313441446), (-58.4315440766819 -34.6187064352559, -58.4313494100938 -34.6196520298923, -58.4313103207129 -34.619846881188), (-58.4322127716943 -34.6164156631267, -58.4317682607305 -34.6176322546262), (-58.4307607620179 -34.6225442329935, -58.4305959901426 -34.6232437041691), (-58.4310927653265 -34.6209313441446, -58.4308172496007 -34.6223047381807, -58.4307607620179 -34.6225442329935))",1,-58.430850548413936,-34.62188503883557,0.0,11.955579805501172,0.0,1246.28,1,9
120,52,"MULTILINESTRING ((-58.4371760074962 -34.604552438004, -58.4376612881922 -34.6043214811868), (-58.4376612881922 -34.6043214811868, -58.4388500739868 -34.6037557308716), (-58.4388500739868 -34.6037557308716, -58.4394087257585 -34.6034819569963), (-58.4401506718478 -34.6031803421503, -58.4412874468544 -34.602711460966), (-58.4424893675863 -34.6022194813386, -58.4430247816667 -34.6019948497596, -58.4433030509948 -34.6018712318283), (-58.4433030509948 -34.6018712318283, -58.4434737433999 -34.6017932303255, -58.4444550228818 -34.6014568313909, -58.4447123288042 -34.6013720104055), (-58.4447123288042 -34.6013720104055, -58.4448728785633 -34.6013191466234, -58.4449594135249 -34.6012906380974), (-58.4394087257585 -34.6034819569963, -58.4400892587149 -34.6032056829762), (-58.4400892587149 -34.6032056829762, -58.4401506718478 -34.6031803421503), (-58.4481902087243 -34.6002250785963, -58.4479720021625 -34.6003014610154), (-58.4481902087243 -34.6002250785963, -58.4483670221896 -34.6001631275709, -58.4490252985377 -34.59994594946), (-58.4490252985377 -34.59994594946, -58.4493283310556 -34.5998459829782, -58.4493973181296 -34.5998231736013), (-58.4493973181296 -34.5998231736013, -58.4496181616564 -34.5997503101042, -58.450876925698 -34.5993083784334), (-58.4463105773969 -34.6008471649223, -58.4475946125284 -34.6004264149597), (-58.4475946125284 -34.6004264149597, -58.4479160451492 -34.6003210317414, -58.4479720021625 -34.6003014610154), (-58.4449594135249 -34.6012906380974, -58.4453351074212 -34.6011669596978, -58.4461508812137 -34.6008995377551), (-58.4461508812137 -34.6008995377551, -58.4463105773969 -34.6008471649223))",1,-58.444162784503185,-34.601699340067185,1.0,4.113850545493725,0.0,1264.0225848010045,0,2
120,88,"MULTILINESTRING ((-58.4270308087035 -34.6372484065742, -58.4269940245237 -34.6373902279383, -58.4267039982341 -34.6385442364019), (-58.4273247363941 -34.6361148209644, -58.4270308087035 -34.6372484065742), (-58.4275310962825 -34.6353170571053, -58.4274873149261 -34.6354877501291, -58.4273247363941 -34.6361148209644), (-58.4278308184425 -34.6341493163435, -58.4275310962825 -34.6353170571053), (-58.4287138396211 -34.6308339729774, -58.428497214915 -34.6315801162577), (-58.4290179945125 -34.6297874281473, -58.428949912687 -34.6300206508919, -58.4287138396211 -34.6308339729774), (-58.4293258936795 -34.6287325734702, -58.4290179945125 -34.6297874281473), (-58.4296354259469 -34.6274117294532, -58.4293758017818 -34.6285615996049, -58.4293258936795 -34.6287325734702), (-58.4281732872512 -34.6328139091929, -58.4281184994766 -34.6330283321778, -58.4278308184425 -34.6341493163435), (-58.428497214915 -34.6315801162577, -58.4284240956907 -34.6318320697876, -58.4281732872512 -34.6328139091929))",1,-58.42815726433721,-34.632974110171844,0.0,6.961584709828493,0.0,1264.08,1,2
121,140,"MULTILINESTRING ((-58.4010323436378 -34.6002354084771, -58.4024320525207 -34.6000864645458), (-58.4024320525207 -34.6000864645458, -58.4025783772179 -34.6000704808653, -58.4032846187281 -34.5999934347162), (-58.4032846187281 -34.5999934347162, -58.4041828348323 -34.5998953505517), (-58.4105928089201 -34.5993918010069, -58.4121265875028 -34.599295550968), (-58.4071980304054 -34.5995987413431, -58.4086992804898 -34.5995078012034), (-58.4086992804898 -34.5995078012034, -58.40995720406 -34.5994316662701, -58.4105928089201 -34.5993918010069), (-58.4063142410041 -34.5996569946796, -58.4064321165561 -34.5996450776564, -58.4071980304054 -34.5995987413431), (-58.4041828348323 -34.5998953505517, -58.4043511329513 -34.5998770514088, -58.4053001111167 -34.5997695467643), (-58.4053001111167 -34.5997695467643, -58.4054510343723 -34.5997524350453, -58.4063142410041 -34.5996569946796))",1,-58.40657400985655,-34.59970144130975,0.0,13.678821276429435,0.0,1023.48,0,1
121,148,"MULTILINESTRING ((-58.4233309701146 -34.613607687955, -58.4247931221686 -34.6138429500525), (-58.4219886628464 -34.6133913928812, -58.4221226376024 -34.6134132694491, -58.4233309701146 -34.613607687955), (-58.4206346103173 -34.6131705014009, -58.4219886628464 -34.6133913928812), (-58.4140166311653 -34.6115496055474, -58.4153371049044 -34.611875629162), (-58.4167773315577 -34.6122311916338, -58.4178372188513 -34.6124927918789), (-58.4153371049044 -34.611875629162, -58.4167773315577 -34.6122311916338), (-58.4191466508493 -34.6128160235925, -58.420481558041 -34.6131455178714, -58.4206346103173 -34.6131705014009), (-58.4178372188513 -34.6124927918789, -58.4191466508493 -34.6128160235925))",1,-58.419383286937716,-34.61280222325149,0.0,14.484527001898648,0.0,1021.78,1,9
122,0,"LINESTRING (-58.3580818381718 -34.6171610198269, -58.3576605000083 -34.6171152326136, -58.3569169293744 -34.6169448972558)",0,-58.35749674157459,-34.61706865963411,0.0,0.0,0.0,109.74,0,0
122,0,"LINESTRING (-58.3580654409307 -34.6425639363932, -58.3579964205273 -34.6429024006167, -58.3579016489437 -34.6431873914063, -58.3578135025442 -34.6434212606808, -58.3577700916009 -34.6435197450161)",0,-58.35793758074626,-34.6430478523168,1.0,0.0,0.0,109.67,1,0
